subject,component,sov,cond,amplitude,is_peak
29,P2,wm,Bl0T4,0.358011214143271,1
29,N350,wm,Bl0T4,-0.958767925669412,1
29,N100,wn,Bl0T1,-1.99434510043191,1
29,P2,wn,Bl0T1,-0.953245678833593,1
29,N350,wn,Bl0T1,-3.97140214227369,1
29,N100,wn,Bl0T2,-2.14036735453037,1
29,P2,wn,Bl0T2,-1.25107129454472,1
29,N350,wn,Bl0T2,-2.24850465596987,1
29,N100,wn,Bl0T3,-2.01754019865283,1
29,P2,wn,Bl0T3,-2.39274800857222,1
29,N350,wn,Bl0T3,-2.3392080354188,1
